"index";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"ips";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
1163;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";1.86;25841
1164;"Apple";"Ultrabook";12.0;2304;1440;0;1;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";"Mac";0.92;61965
1165;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.6;63883
1166;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.8;12;"Hybrid";128;1024;"Nvidia";"Windows";2.21;70703
1167;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"N/A";1.9;19607
1168;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"Windows";2.3;24456
1169;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";512;1024;"Nvidia";"Windows";4.3;114552
1170;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";2.0;4;"HDD";1024;0;"Intel";"Linux";2.1;14492
1171;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.43;109165
1172;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"Linux";2.4;15398
1173;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"AMD";"Windows";2.3;26587
1174;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";"Windows";2.2;20193
1175;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.5;8;"HDD";500;0;"Nvidia";"N/A";2.2;33513
1177;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"Windows";2.6;47899
1178;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.2;142790
1179;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";"Windows";2.04;29303
1180;"Asus";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"Windows";2.2;62284
1181;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"Linux";2.3;42943
1182;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"AMD";"Windows";2.36;47366
1183;"HP";"Netbook";11.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"Windows";1.17;11136
1184;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.91;30849
1185;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";"Windows";2.2;38379
1186;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";"Windows";1.8;33993
1187;"Lenovo";"Notebook";15.6;1366;768;0;0;"AMD";"E-Series 9000";2.2;4;"HDD";500;0;"AMD";"Windows";2.2;15931
1188;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"Windows";1.3;79867
1189;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";"Windows";1.5;12201
1190;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"Windows";2.19;40706
1198;"Acer";"Notebook";17.3;1600;900;0;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Nvidia";"Windows";3.3;33513
1200;"Asus";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.2;130483
1201;"Apple";"Ultrabook";12.0;2304;1440;0;1;"Intel";"Core M";1.2;8;"Flash Storage";512;0;"Intel";"Mac";0.92;68145
1203;"Asus";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";"Windows";2.2;93187
1219;"HP";"Notebook";14.0;1366;768;0;1;"Intel";"Core i5";1.6;4;"HDD";500;0;"Intel";"Windows";1.63;38468
1221;"MSI";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";2.43;103842
1223;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";2.19;53227
1224;"Dell";"Ultrabook";13.3;1920;1080;0;1;"Intel";"Core i5";1.6;8;"SSD";256;0;"Intel";"Windows";1.21;86793
1226;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.9;103843
1228;"Acer";"Netbook";11.6;1366;768;0;0;"Intel";"Celeron Dual";1.5;2;"SSD";32;0;"Intel";"Other";1.3;9271
1231;"Acer";"Notebook";17.3;1600;900;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"Windows";3.3;31861
1232;"Lenovo";"Notebook";17.3;1600;900;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"N/A";2.8;28718
1233;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2.6;67772
1234;"Acer";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";"Core i7";1.3;8;"SSD";256;0;"Intel";"Windows";1.2;61219
1235;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"Windows";2.3;81465
1236;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2.2;78647
1237;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";"A12-Series 9720P";2.7;6;"HDD";1024;0;"AMD";"Windows";2.1;28185
1238;"Dell";"Ultrabook";12.5;1920;1080;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"Windows";1.26;91288
1239;"Dell";"2 in 1 Convertible";15.0;1920;1080;1;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"Windows";2.08;27120
1240;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";"Windows";2.65;16464
1241;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.29;78695
1242;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"Linux";2.18;27805
1243;"Lenovo";"Gaming";15.6;1920;1080;1;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";2.6;54825
1244;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.2;61219
1245;"Lenovo";"Netbook";12.5;1920;1080;1;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"Windows";1.3;87912
1246;"Razer";"Gaming";14.0;1920;1080;0;0;"Intel";"Core i7";2.8;16;"SSD";1024;0;"Nvidia";"Windows";1.95;186427
1247;"Dell";"Notebook";15.6;1366;768;1;0;"Intel";"Core i3";2.4;8;"HDD";1024;0;"Intel";"Windows";2.3;24989
1248;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.7;85141
1249;"Apple";"Ultrabook";11.6;1366;768;0;0;"Intel";"Core i5";1.6;4;"Flash Storage";256;0;"Intel";"Mac";1.08;51096
1250;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"Windows";2.1;25468
1251;"HP";"Ultrabook";14.0;2560;1440;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.54;117120
1252;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.24;39267
1253;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2.3;62284
1254;"Lenovo";"Notebook";13.3;1920;1080;0;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.4;79867
1255;"Lenovo";"Notebook";15.6;1920;1080;0;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";256;0;"AMD";"Windows";2.2;31839
1256;"Asus";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.45;68198
1257;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"Linux";2.4;19277
1258;"Dell";"2 in 1 Convertible";17.3;1920;1080;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";"Windows";2.77;95851
1259;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";"Windows";1.54;58607
1261;"Dell";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";1.6;46620
1262;"Asus";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";2.34;123876
1263;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"N/A";2.3;30529
1264;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;0;"Intel";"Core i5";1.2;8;"SSD";256;0;"Intel";"Windows";1.24;96597
1265;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"Linux";2.2;17263
1266;"HP";"Notebook";15.6;1366;768;0;0;"AMD";"A6-Series 9220";2.5;4;"HDD";500;0;"AMD";"Windows";1.86;21259
1267;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i3";2.3;6;"SSD";128;0;"Nvidia";"Windows";2.4;30316
1268;"Lenovo";"Notebook";14.0;1920;1080;0;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.9;57116
1269;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"Windows";2.2;23656
1270;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.1;4;"HDD";1024;0;"Intel";"Windows";2.0;18062
1271;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i7";1.8;8;"SSD";512;0;"Intel";"Windows";1.63;57756
1272;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";4.0;101232
1273;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"Windows";2.29;26107
1274;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;8;"Hybrid";1024;0;"AMD";"Windows";2.32;47686
1275;"Dell";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";1.8;8;"Hybrid";256;1024;"Nvidia";"Windows";2.16;60224
1276;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2.4;65481
1277;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"Windows";1.8;44383
1278;"Asus";"Notebook";17.3;1920;1080;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"Windows";2.0;30050
1279;"Asus";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";1.8;8;"SSD";256;0;"Nvidia";"Windows";1.7;59567
1280;"Acer";"Notebook";15.6;1920;1080;1;1;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"Windows";2.1;25521
1281;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;2048;"Nvidia";"Windows";1.8;119427
1282;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"N/A";2.2;33513
1283;"HP";"Notebook";17.3;1920;1080;0;0;"Intel";"Core i7";1.8;16;"SSD";512;0;"Nvidia";"Windows";2.5;67719
1284;"Acer";"Notebook";15.6;1366;768;0;0;"AMD";"A9-Series 9420";3.0;4;"SSD";256;0;"AMD";"Windows";2.1;24029
1286;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";1.6;8;"HDD";1024;0;"Intel";"Windows";1.63;43263
1287;"Asus";"Notebook";14.0;1366;768;0;0;"AMD";"E-Series 6110";1.5;4;"SSD";64;0;"AMD";"Windows";1.65;14811
1288;"Dell";"Notebook";17.3;1920;1080;0;0;"Intel";"Core i7";1.8;16;"Hybrid";256;2048;"AMD";"Windows";2.8;74379
1289;"HP";"Notebook";17.3;1920;1080;0;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"Intel";"Windows";2.5;49444
1290;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";"Windows";2.36;34045
1291;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"Windows";2.2;23923
1292;"Acer";"Ultrabook";14.0;1920;1080;0;1;"Intel";"Core i7";1.8;8;"SSD";256;0;"Intel";"Windows";1.6;47100
1293;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i3";2.7;4;"SSD";256;0;"Nvidia";"Windows";7.2;30476
1294;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Intel";"Windows";2.05;31861
1295;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i7";1.8;8;"SSD";256;0;"Intel";"Windows";1.63;52641
1296;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.1;4;"HDD";1024;0;"Intel";"N/A";1.9;13446
1297;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"Windows";3.0;49977
1298;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";"N/A";2.2;26587
1299;"HP";"Notebook";13.3;1920;1080;0;1;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";1.32;37243
1300;"Acer";"Notebook";17.3;1920;1080;0;1;"Intel";"Core i3";2.7;4;"HDD";1024;0;"Nvidia";"Windows";3.0;34898
1301;"Lenovo";"Notebook";14.0;1920;1080;0;1;"Intel";"Core i5";1.6;8;"SSD";256;0;"AMD";"Windows";1.75;59462
1302;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.8;8;"SSD";256;0;"Nvidia";"N/A";2.4;46300
1303;"Toshiba";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.1;32075
